 rpt_as_rev ,Date,Country,Code,#Ra,days
60237531504,7/6/2022,Europe,T5,2420,10
31081535352,7/6/2022,Europe,T5,196,14
55087454736,7/6/2022,Europe,T5,2609,8
5461248840,7/6/2022,Europe,T5,861,15
11624578896,7/6/2022,Europe,T5,2688,2
1274929128,7/6/2022,Europe,T5,761,10
9102616272,7/6/2022,Europe,T5,290,2
3078764376,7/6/2022,Europe,T5,596,6
1330350096,7/6/2022,Europe,T5,1033,5
11994134304,7/6/2022,Europe,T5,1300,4
14946134016,7/6/2022,Europe,T5,332,4
9276902256,7/6/2022,Europe,T5,536,11
21997187016,7/6/2022,Europe,T5,2885,8
40382383416,7/6/2022,Europe,T5,2551,14
3748876704,7/6/2022,Europe,T5,538,1
2378287776,7/6/2022,Europe,T5,2150,3
73708899984,7/6/2022,Europe,T5,1192,12
9890482728,7/6/2022,Europe,T5,2865,15
6091245768,7/6/2022,Europe,T5,1792,13
248345184,7/6/2022,Europe,T5,2602,10
3803803944,7/6/2022,Europe,T5,2061,3
27820708776,7/6/2022,Europe,T5,2526,8
168114384,7/6/2022,Europe,T5,2205,11
5212163064,7/6/2022,Europe,T5,2055,12
7525525608,7/6/2022,Europe,T5,2275,8
3806396016,7/6/2022,Europe,T5,1243,4
13142669064,7/6/2022,Europe,T5,425,10
8140093536,7/6/2022,Europe,T5,712,10
18113399136,7/6/2022,Europe,T5,2438,13
3795163704,7/7/2022,Europe,T5,1711,7
6158886504,7/7/2022,Europe,T5,710,13
1428725400,7/7/2022,Europe,T5,2856,7
7042165896,7/7/2022,Europe,T5,348,9
775399824,7/7/2022,Europe,T5,2088,7
281794268544,7/7/2022,Europe,T5,1188,2
16117380264,7/7/2022,Europe,T5,2429,10
1189514184,7/7/2022,Europe,T5,419,5
11927974752,7/7/2022,Europe,T5,1651,5
12083622504,7/7/2022,Europe,T5,857,12
2110316904,7/7/2022,Europe,T5,1719,7
5935968312,7/7/2022,Europe,T5,1154,13
1106444448,7/7/2022,Europe,T5,797,6
4224460200,7/7/2022,Europe,T5,1081,12
4106829504,7/7/2022,Europe,T5,2691,8
3284772384,7/7/2022,Europe,T5,1300,11
10240535880,7/7/2022,Europe,T5,869,7
4733123472,7/7/2022,Europe,T5,2349,11
3594586704,7/7/2022,Europe,T5,625,12
54886630872,7/7/2022,Europe,T5,1108,15
11536448448,7/7/2022,Europe,T5,2851,13
9718788816,7/7/2022,Europe,T5,849,6
13235860224,7/7/2022,Europe,T5,854,11
10331752128,7/7/2022,Europe,T5,1036,2
10020209760,7/7/2022,Europe,T5,385,1
20036593128,7/7/2022,Europe,T5,1535,4
7753134216,7/7/2022,Europe,T5,1670,13
705167016,7/7/2022,Europe,T5,943,4
1699288344,7/7/2022,Europe,T5,1670,12
3133444752,7/7/2022,Europe,T5,162,9
37123531752,7/7/2022,Europe,T5,949,15
5600603568,7/7/2022,Europe,T5,59,15
84073855320,7/7/2022,Europe,T5,2454,9
28102380600,7/7/2022,Europe,T5,2391,11
67470152976,7/7/2022,Europe,T5,1389,10
7318530144,7/7/2022,Europe,T5,151,12
15889401360,7/7/2022,Europe,T5,1921,4
517426944,7/7/2022,Europe,T5,762,14
10868311032,7/7/2022,Europe,T5,2380,1
712943232,7/7/2022,Europe,T5,1995,8
801073680,7/7/2022,Europe,T5,2866,9
12912838680,7/7/2022,Europe,T5,1893,4
8592718680,7/7/2022,Europe,T5,818,1
3032107080,7/7/2022,Europe,T5,2095,11
20593641744,7/7/2022,Europe,T5,670,3
33841228008,7/7/2022,Europe,T5,1055,1
9947014584,7/7/2022,Europe,T5,778,10
5771063160,7/7/2022,Europe,T5,1193,12
79825943040,7/7/2022,Europe,T5,1271,3
3014579736,7/7/2022,Europe,T5,1301,10
7820774952,7/7/2022,Europe,T5,1930,8
2175612432,7/7/2022,Europe,T5,1376,1
6198755040,7/7/2022,Europe,T5,459,10
30714078288,7/7/2022,Europe,T5,1253,2
5933252808,7/7/2022,Europe,T5,2903,10
4429110456,7/7/2022,Europe,T5,2126,7
10952121360,7/7/2022,Europe,T5,1334,10
9335038728,7/7/2022,Europe,T5,1149,3
3305138664,7/7/2022,Europe,T5,2763,8
8893892760,7/7/2022,Europe,T5,2286,4
6653601960,7/7/2022,Europe,T5,2428,14
15270883608,7/7/2022,Europe,T5,2679,15
887352648,7/8/2022,Europe,T5,551,2
5857712424,7/8/2022,Europe,T5,226,7
2563312344,7/8/2022,Europe,T5,2160,13
5022694944,7/8/2022,Europe,T5,1250,2
5264991960,7/8/2022,Europe,T5,2740,6
285826545120,7/8/2022,Europe,T5,1672,11
27621859824,7/8/2022,Europe,T5,1196,6
793914624,7/8/2022,Europe,T5,988,6
12425282280,7/8/2022,Europe,T5,1622,4
19229100984,7/8/2022,Europe,T5,204,9
1501920576,7/8/2022,Europe,T5,1087,6
17901096096,7/8/2022,Europe,T5,2675,12
5270546400,7/8/2022,Europe,T5,203,6
5412122904,7/8/2022,Europe,T5,2471,9
1633252224,7/8/2022,Europe,T5,2558,8
6159997392,7/8/2022,Europe,T5,460,1
1616588904,7/8/2022,Europe,T5,784,5
12752377080,7/8/2022,Europe,T5,2548,12
4048939896,7/8/2022,Europe,T5,1331,1
278092296,7/8/2022,Europe,T5,2814,15
62940568872,7/8/2022,Europe,T5,1267,5
12450215544,7/8/2022,Europe,T5,1199,8
25516973928,7/8/2022,Europe,T5,1302,9
11737766040,7/8/2022,Europe,T5,2807,6
1741995816,7/8/2022,Europe,T5,2981,1
32763049488,7/8/2022,Europe,T5,597,6
35159605200,7/8/2022,Europe,T5,795,6
1818153360,7/8/2022,Europe,T5,634,3
2211901440,7/8/2022,Europe,T5,1873,2
1371699816,7/8/2022,Europe,T5,1842,5
14366373912,7/8/2022,Europe,T5,701,4
46682105832,7/8/2022,Europe,T5,1664,15
9764828952,7/8/2022,Europe,T5,1239,7
93433580448,7/8/2022,Europe,T5,1498,3
29171672016,7/8/2022,Europe,T5,532,2
93090069192,7/8/2022,Europe,T5,2987,14
7644514056,7/8/2022,Europe,T5,1623,15
11204416368,7/8/2022,Europe,T5,2641,1
3393145680,7/8/2022,Europe,T5,2855,3
11523981816,7/8/2022,Europe,T5,2021,6
3802569624,7/8/2022,Europe,T5,1890,13
6767035968,7/8/2022,Europe,T5,1906,4
18949527504,7/8/2022,Europe,T5,1328,8
12439230096,7/8/2022,Europe,T5,1792,13
7352967672,7/8/2022,Europe,T5,1955,15
33482658048,7/8/2022,Europe,T5,2107,11
34316070912,7/8/2022,Europe,T5,684,13
9936893160,7/8/2022,Europe,T5,2940,11
3890700072,7/8/2022,Europe,T5,1323,8
63259023432,7/8/2022,Europe,T5,1599,8
9909120960,7/8/2022,Europe,T5,1646,8
13436190360,7/8/2022,Europe,T5,200,10
5256845448,7/8/2022,Europe,T5,2708,1
3414746280,7/8/2022,Europe,T5,2702,1
45039719640,7/8/2022,Europe,T5,2224,1
2685510024,7/8/2022,Europe,T5,2628,13
5709223728,7/8/2022,Europe,T5,1375,3
2466294792,7/8/2022,Europe,T5,2682,4
6182338584,7/8/2022,Europe,T5,2521,7
1584373152,7/8/2022,Europe,T5,1387,14
15897918168,7/8/2022,Europe,T5,1463,2
17749027872,7/8/2022,Europe,T5,482,15
9447238416,7/8/2022,Europe,T5,1700,5
937219176,7/9/2022,Europe,T5,917,1
4105224888,7/9/2022,Europe,T5,1159,5
1297517184,7/9/2022,Europe,T5,925,6
5195499744,7/9/2022,Europe,T5,1980,12
3824046792,7/9/2022,Europe,T5,1289,7
327570260064,7/9/2022,Europe,T5,2693,13
20233837464,7/9/2022,Europe,T5,2854,3
1580793624,7/9/2022,Europe,T5,701,14
12719791032,7/9/2022,Europe,T5,2123,7
13638125112,7/9/2022,Europe,T5,2938,5
751330584,7/9/2022,Europe,T5,50,1
5669725488,7/9/2022,Europe,T5,2384,14
698501688,7/9/2022,Europe,T5,178,10
4819402440,7/9/2022,Europe,T5,2614,11
22602250680,7/9/2022,Europe,T5,1212,2
11056051104,7/9/2022,Europe,T5,2645,4
4898645784,7/9/2022,Europe,T5,1583,8
544335120,7/9/2022,Europe,T5,2584,3
76062501360,7/9/2022,Europe,T5,753,7
4099053288,7/9/2022,Europe,T5,2992,11
15687960336,7/9/2022,Europe,T5,2102,4
16024312536,7/9/2022,Europe,T5,2196,11
24417318240,7/9/2022,Europe,T5,1628,15
29646761784,7/9/2022,Europe,T5,2392,3
24394236456,7/9/2022,Europe,T5,879,14
7813245600,7/9/2022,Europe,T5,1096,10
567293472,7/9/2022,Europe,T5,665,7
3474240504,7/9/2022,Europe,T5,2911,5
19097275608,7/9/2022,Europe,T5,490,10
52309370712,7/9/2022,Europe,T5,493,1
13135016280,7/9/2022,Europe,T5,1241,14
109614404760,7/9/2022,Europe,T5,2044,12
32018013936,7/9/2022,Europe,T5,2326,15
41805307512,7/9/2022,Europe,T5,2245,1
3839722656,7/9/2022,Europe,T5,1886,4
29606276088,7/9/2022,Europe,T5,874,4
4726087848,7/9/2022,Europe,T5,2526,11
8862787896,7/9/2022,Europe,T5,912,6
7725115152,7/9/2022,Europe,T5,2357,13
15695489688,7/9/2022,Europe,T5,1864,10
11612235696,7/9/2022,Europe,T5,1404,11
9550180704,7/9/2022,Europe,T5,2797,10
45828326688,7/9/2022,Europe,T5,984,9
30702105384,7/9/2022,Europe,T5,1871,10
8042088528,7/9/2022,Europe,T5,80,4
1658432352,7/9/2022,Europe,T5,1915,9
133422709512,7/9/2022,Europe,T5,2758,10
10715872512,7/9/2022,Europe,T5,1831,6
12540567768,7/9/2022,Europe,T5,722,8
2658354984,7/9/2022,Europe,T5,1892,2
2584542648,7/9/2022,Europe,T5,391,4
38950695648,7/9/2022,Europe,T5,252,9
2135867328,7/9/2022,Europe,T5,950,9
3823429632,7/9/2022,Europe,T5,73,11
6371312976,7/9/2022,Europe,T5,2525,12
8888091456,7/9/2022,Europe,T5,2123,14
357212208,7/9/2022,Europe,T5,1935,1
11542990344,7/9/2022,Europe,T5,1921,15
21557645664,7/9/2022,Europe,T5,1012,9
10458393360,7/9/2022,Europe,T5,1617,10
14932433064,7/10/2022,Europe,T5,267,6
16161692352,7/10/2022,Europe,T5,271,11
597657744,7/10/2022,Europe,T5,2490,13
5129216760,7/10/2022,Europe,T5,212,12
1074969288,7/10/2022,Europe,T5,345,15
361134012936,7/10/2022,Europe,T5,516,11
16393991376,7/10/2022,Europe,T5,994,2
2697853224,7/10/2022,Europe,T5,634,8
16811191536,7/10/2022,Europe,T5,2367,9
11745789120,7/10/2022,Europe,T5,2380,11
1610664168,7/10/2022,Europe,T5,358,15
19568415552,7/10/2022,Europe,T5,2951,10
2166725328,7/10/2022,Europe,T5,2559,5
6763579872,7/10/2022,Europe,T5,214,14
635427936,7/10/2022,Europe,T5,1658,12
4264699032,7/10/2022,Europe,T5,1163,11
1582521672,7/10/2022,Europe,T5,2722,13
13429648464,7/10/2022,Europe,T5,131,14
2136607920,7/10/2022,Europe,T5,2280,9
2600712240,7/10/2022,Europe,T5,275,3
120027622008,7/10/2022,Europe,T5,1708,4
2633668584,7/10/2022,Europe,T5,1830,5
13835369448,7/10/2022,Europe,T5,284,4
6970698768,7/10/2022,Europe,T5,2986,6
7477016832,7/10/2022,Europe,T5,990,1
19231075896,7/10/2022,Europe,T5,2988,12
31007352720,7/10/2022,Europe,T5,2222,3
7105980240,7/10/2022,Europe,T5,2990,14
3967351344,7/10/2022,Europe,T5,2767,8
3798990096,7/10/2022,Europe,T5,1076,1
9264435624,7/10/2022,Europe,T5,1650,4
60431813472,7/10/2022,Europe,T5,1817,1
11800963224,7/10/2022,Europe,T5,1351,7
144812397312,7/10/2022,Europe,T5,910,8
31460224728,7/10/2022,Europe,T5,1478,1
63458242680,7/10/2022,Europe,T5,1456,12
1456867896,7/10/2022,Europe,T5,1493,13
22733952624,7/10/2022,Europe,T5,2672,2
289694904,7/10/2022,Europe,T5,2600,14
17330346528,7/10/2022,Europe,T5,2045,7
17164330488,7/10/2022,Europe,T5,637,4
12214460424,7/10/2022,Europe,T5,2035,10
11462389248,7/10/2022,Europe,T5,264,8
48378925536,7/10/2022,Europe,T5,2991,3
33973176816,7/10/2022,Europe,T5,2071,9
9992560992,7/10/2022,Europe,T5,2874,15
152561952,7/10/2022,Europe,T5,2712,6
72408790728,7/10/2022,Europe,T5,609,2
14611263000,7/10/2022,Europe,T5,670,11
7924704696,7/10/2022,Europe,T5,1838,6
2655392616,7/10/2022,Europe,T5,2128,13
4210388952,7/10/2022,Europe,T5,2379,3
33439456848,7/10/2022,Europe,T5,2498,6
1659172944,7/10/2022,Europe,T5,807,4
3487077432,7/10/2022,Europe,T5,177,14
9413911776,7/10/2022,Europe,T5,1654,5
1618316952,7/10/2022,Europe,T5,1393,7
313270416,7/10/2022,Europe,T5,1024,10
8644930416,7/10/2022,Europe,T5,1701,10
35813054208,7/10/2022,Europe,T5,1864,1
3460786416,7/10/2022,Europe,T5,1562,3
3320197368,7/11/2022,Europe,T5,2776,6
13414219464,7/11/2022,Europe,T5,1308,13
5711075208,7/11/2022,Europe,T5,75,2
5437426464,7/11/2022,Europe,T5,297,2
1655593416,7/11/2022,Europe,T5,2452,9
337973973048,7/11/2022,Europe,T5,1239,3
24902652864,7/11/2022,Europe,T5,2684,9
2304475440,7/11/2022,Europe,T5,2815,2
16681958232,7/11/2022,Europe,T5,1859,1
11872183488,7/11/2022,Europe,T5,2740,3
1223334552,7/11/2022,Europe,T5,2805,13
12940240584,7/11/2022,Europe,T5,486,13
3086540592,7/11/2022,Europe,T5,1019,8
4813107408,7/11/2022,Europe,T5,2059,3
2416181400,7/11/2022,Europe,T5,2207,12
6359957232,7/11/2022,Europe,T5,2936,2
5223271944,7/11/2022,Europe,T5,1919,1
18340514016,7/11/2022,Europe,T5,378,9
2961750840,7/11/2022,Europe,T5,1111,5
1312082160,7/11/2022,Europe,T5,203,13
131541358968,7/11/2022,Europe,T5,2546,14
22959586320,7/11/2022,Europe,T5,65,3
16791812712,7/11/2022,Europe,T5,2067,10
7737211488,7/11/2022,Europe,T5,2320,14
7892735808,7/11/2022,Europe,T5,1565,13
19102459752,7/11/2022,Europe,T5,2478,15
51616176600,7/11/2022,Europe,T5,1026,12
2830666056,7/11/2022,Europe,T5,1735,13
4127442648,7/11/2022,Europe,T5,1588,2
2087975712,7/11/2022,Europe,T5,2918,5
11789484048,7/11/2022,Europe,T5,2641,5
43459913472,7/11/2022,Europe,T5,2016,4
9203213352,7/11/2022,Europe,T5,712,1
127397006136,7/11/2022,Europe,T5,2559,13
55724116992,7/11/2022,Europe,T5,1358,8
62554226712,7/11/2022,Europe,T5,2412,14
5054293536,7/11/2022,Europe,T5,987,10
14317618272,7/11/2022,Europe,T5,1643,5
468547872,7/11/2022,Europe,T5,2197,1
10320026088,7/11/2022,Europe,T5,2323,4
1005477072,7/11/2022,Europe,T5,930,4
932528760,7/11/2022,Europe,T5,2887,2
21167477112,7/11/2022,Europe,T5,1550,7
15511205712,7/11/2022,Europe,T5,2061,8
12339250176,7/11/2022,Europe,T5,1217,1
27730109688,7/11/2022,Europe,T5,1768,15
17355773520,7/11/2022,Europe,T5,1090,3
10409020560,7/11/2022,Europe,T5,2750,2
5111195688,7/11/2022,Europe,T5,137,3
108473029056,7/11/2022,Europe,T5,822,5
2440744368,7/11/2022,Europe,T5,1246,14
8899076904,7/11/2022,Europe,T5,103,14
5757362208,7/11/2022,Europe,T5,1116,13
4434664896,7/11/2022,Europe,T5,2098,5
61063291584,7/11/2022,Europe,T5,2625,9
1960840752,7/11/2022,Europe,T5,294,4
4919752656,7/11/2022,Europe,T5,771,15
10624656264,7/11/2022,Europe,T5,691,14
7035130272,7/11/2022,Europe,T5,2145,5
1578818712,7/11/2022,Europe,T5,1109,7
8098990680,7/11/2022,Europe,T5,2529,15
5740081728,7/11/2022,Europe,T5,2955,3
2993349432,7/11/2022,Europe,T5,1841,11
4105965480,7/12/2022,Europe,T5,570,12
6207518712,7/12/2022,Europe,T5,1931,12
214771680,7/12/2022,Europe,T5,1774,11
7771649016,7/12/2022,Europe,T5,2708,15
487432968,7/12/2022,Europe,T5,194,9
317156795952,7/12/2022,Europe,T5,1630,2
23270264664,7/12/2022,Europe,T5,720,6
1465261272,7/12/2022,Europe,T5,1494,9
10540475640,7/12/2022,Europe,T5,2686,15
8573216424,7/12/2022,Europe,T5,1597,9
2119697736,7/12/2022,Europe,T5,2917,7
13309795992,7/12/2022,Europe,T5,1826,15
1494267792,7/12/2022,Europe,T5,737,3
4567230864,7/12/2022,Europe,T5,2134,6
4454660880,7/12/2022,Europe,T5,590,5
2481476928,7/12/2022,Europe,T5,737,3
1339730928,7/12/2022,Europe,T5,1695,5
9025224408,7/12/2022,Europe,T5,2826,9
2700321864,7/12/2022,Europe,T5,1121,11
1643126784,7/12/2022,Europe,T5,228,8
77025394392,7/12/2022,Europe,T5,1558,9
3657537024,7/12/2022,Europe,T5,1096,14
15642167064,7/12/2022,Europe,T5,698,12
5887336104,7/12/2022,Europe,T5,1840,13
8019747336,7/12/2022,Europe,T5,2444,7
13024914936,7/12/2022,Europe,T5,2400,4
23926429176,7/12/2022,Europe,T5,1725,5
3715796928,7/12/2022,Europe,T5,1183,15
2117599392,7/12/2022,Europe,T5,700,12
5781925176,7/12/2022,Europe,T5,820,11
31207189128,7/12/2022,Europe,T5,2027,9
1802230632,7/12/2022,Europe,T5,2946,12
79182121728,7/12/2022,Europe,T5,335,9
19559898744,7/12/2022,Europe,T5,2954,5
53908432272,7/12/2022,Europe,T5,588,12
5593074216,7/12/2022,Europe,T5,2309,14
8042705688,7/12/2022,Europe,T5,1477,13
1197907560,7/12/2022,Europe,T5,60,10
13018743336,7/12/2022,Europe,T5,1527,10
1108172496,7/12/2022,Europe,T5,2318,1
5518027560,7/12/2022,Europe,T5,79,10
16569141384,7/12/2022,Europe,T5,511,3
15468621672,7/12/2022,Europe,T5,2909,2
10320272952,7/12/2022,Europe,T5,762,13
17167169424,7/12/2022,Europe,T5,948,2
27691845768,7/12/2022,Europe,T5,729,6
5241539880,7/12/2022,Europe,T5,2151,11
3816147144,7/12/2022,Europe,T5,1445,11
68153102232,7/12/2022,Europe,T5,730,1
17761741368,7/12/2022,Europe,T5,2399,2
20313080808,7/12/2022,Europe,T5,1936,10
573465072,7/12/2022,Europe,T5,2959,4
2430746376,7/12/2022,Europe,T5,2785,6
38903791488,7/12/2022,Europe,T5,704,1
3117151728,7/12/2022,Europe,T5,300,12
6458209104,7/12/2022,Europe,T5,911,1
3444246528,7/12/2022,Europe,T5,254,7
3634084944,7/12/2022,Europe,T5,2810,12
15631428480,7/12/2022,Europe,T5,1165,12
6658539240,7/12/2022,Europe,T5,777,3
14882566536,7/12/2022,Europe,T5,766,4
872417376,7/13/2022,Europe,T5,1657,4
1174949208,7/13/2022,Europe,T5,1065,3
752688336,7/13/2022,Europe,T5,926,12
3475845120,7/13/2022,Europe,T5,277,9
257442492696,7/13/2022,Europe,T5,2314,13
10568000976,7/13/2022,Europe,T5,315,11
1508215608,7/13/2022,Europe,T5,982,6
4460462184,7/13/2022,Europe,T5,924,4
10870039080,7/13/2022,Europe,T5,918,7
1809513120,7/13/2022,Europe,T5,2245,11
8673196344,7/13/2022,Europe,T5,1489,14
1272090192,7/13/2022,Europe,T5,267,12
2497399656,7/13/2022,Europe,T5,2944,7
1012142400,7/13/2022,Europe,T5,739,14
6432411816,7/13/2022,Europe,T5,840,7
226127424,7/13/2022,Europe,T5,1529,12
8581239504,7/13/2022,Europe,T5,689,4
2055266232,7/13/2022,Europe,T5,2384,10
724545840,7/13/2022,Europe,T5,1171,2
101149561632,7/13/2022,Europe,T5,2379,5
2586517560,7/13/2022,Europe,T5,478,5
9841603656,7/13/2022,Europe,T5,1794,15
6953418288,7/13/2022,Europe,T5,1160,5
4510205280,7/13/2022,Europe,T5,2355,2
13847959512,7/13/2022,Europe,T5,1690,3
18518502960,7/13/2022,Europe,T5,1259,2
1206424368,7/13/2022,Europe,T5,72,15
299322600,7/13/2022,Europe,T5,2743,3
2923857216,7/13/2022,Europe,T5,2289,4
8165397096,7/13/2022,Europe,T5,2258,14
27165037992,7/13/2022,Europe,T5,1529,5
9926031144,7/13/2022,Europe,T5,2307,13
84449829192,7/13/2022,Europe,T5,853,8
21366449496,7/13/2022,Europe,T5,763,15
37969534680,7/13/2022,Europe,T5,232,15
8244517008,7/13/2022,Europe,T5,2116,14
5096260416,7/13/2022,Europe,T5,507,13
4085969496,7/13/2022,Europe,T5,72,10
13183031328,7/13/2022,Europe,T5,1244,9
4139538984,7/13/2022,Europe,T5,114,11
244889088,7/13/2022,Europe,T5,1936,15
14362424088,7/13/2022,Europe,T5,378,13
2154135264,7/13/2022,Europe,T5,1952,6
3628283640,7/13/2022,Europe,T5,1867,9
33978607824,7/13/2022,Europe,T5,1486,8
37805863848,7/13/2022,Europe,T5,1495,1
4874082816,7/13/2022,Europe,T5,218,5
7910756880,7/13/2022,Europe,T5,2709,1
84288009840,7/13/2022,Europe,T5,1300,2
17520184944,7/13/2022,Europe,T5,2354,5
5426194152,7/13/2022,Europe,T5,2358,14
983012448,7/13/2022,Europe,T5,2096,13
3046178328,7/13/2022,Europe,T5,973,11
29517281616,7/13/2022,Europe,T5,164,8
2142038928,7/13/2022,Europe,T5,2938,12
2525912448,7/13/2022,Europe,T5,1757,9
15221510808,7/13/2022,Europe,T5,677,7
4222114992,7/13/2022,Europe,T5,1769,3
29983484280,7/13/2022,Europe,T5,1483,8
22915397664,7/13/2022,Europe,T5,329,5
12052023912,7/13/2022,Europe,T5,2581,2
4102139088,7/14/2022,Europe,T5,764,6
6512889480,7/14/2022,Europe,T5,2966,7
885130872,7/14/2022,Europe,T5,894,3
2517148776,7/14/2022,Europe,T5,148,5
1650779568,7/14/2022,Europe,T5,1132,15
292271053272,7/14/2022,Europe,T5,270,12
24858957936,7/14/2022,Europe,T5,916,7
1433045520,7/14/2022,Europe,T5,670,13
14295894240,7/14/2022,Europe,T5,1269,8
15392093832,7/14/2022,Europe,T5,1689,10
14535969480,7/14/2022,Europe,T5,2927,7
1345532232,7/14/2022,Europe,T5,2517,1
3271441728,7/14/2022,Europe,T5,2923,10
481878528,7/14/2022,Europe,T5,2112,12
2193633504,7/14/2022,Europe,T5,2594,9
12308639040,7/14/2022,Europe,T5,2276,2
4100411040,7/14/2022,Europe,T5,99,11
1702497576,7/14/2022,Europe,T5,1605,11
68774458920,7/14/2022,Europe,T5,1021,12
14072112024,7/14/2022,Europe,T5,1106,9
8148610344,7/14/2022,Europe,T5,2388,4
14217391488,7/14/2022,Europe,T5,1121,14
5201301048,7/14/2022,Europe,T5,817,7
23100792528,7/14/2022,Europe,T5,1773,8
28919500440,7/14/2022,Europe,T5,961,4
5009117424,7/14/2022,Europe,T5,671,13
9120884208,7/14/2022,Europe,T5,2140,3
746269872,7/14/2022,Europe,T5,957,8
9176922336,7/14/2022,Europe,T5,517,14
35294392944,7/14/2022,Europe,T5,884,10
10559607600,7/14/2022,Europe,T5,2350,12
90120295272,7/14/2022,Europe,T5,373,2
22160734416,7/14/2022,Europe,T5,168,8
75049865232,7/14/2022,Europe,T5,2468,12
7439370072,7/14/2022,Europe,T5,2008,9
19241814480,7/14/2022,Europe,T5,1325,7
2213259192,7/14/2022,Europe,T5,1683,13
16444721928,7/14/2022,Europe,T5,986,9
74799792,7/14/2022,Europe,T5,2447,4
814034040,7/14/2022,Europe,T5,1954,14
22062976272,7/14/2022,Europe,T5,905,5
13071448800,7/14/2022,Europe,T5,1458,8
6243560856,7/14/2022,Europe,T5,477,1
34800047784,7/14/2022,Europe,T5,1789,10
21757728936,7/14/2022,Europe,T5,848,9
6372547296,7/14/2022,Europe,T5,1193,8
70372409592,7/14/2022,Europe,T5,54,11
8576302224,7/14/2022,Europe,T5,2260,9
12330116208,7/14/2022,Europe,T5,768,15
958819776,7/14/2022,Europe,T5,2309,11
4306295616,7/14/2022,Europe,T5,2365,4
29225982096,7/14/2022,Europe,T5,2153,15
6784316448,7/14/2022,Europe,T5,2171,10
4847668368,7/14/2022,Europe,T5,832,6
13442608824,7/14/2022,Europe,T5,1211,1
14544486288,7/14/2022,Europe,T5,2549,10
5013190680,7/14/2022,Europe,T5,2526,7
13236230520,7/14/2022,Europe,T5,803,15
21828825768,7/14/2022,Europe,T5,442,1
10173882600,7/14/2022,Europe,T5,1254,7
4036843560,7/15/2022,Europe,T5,2926,14
8567538552,7/15/2022,Europe,T5,265,11
3007420680,7/15/2022,Europe,T5,2054,14
5826237264,7/15/2022,Europe,T5,2491,1
5189204712,7/15/2022,Europe,T5,2786,8
282830233320,7/15/2022,Europe,T5,2247,4
16431144408,7/15/2022,Europe,T5,143,10
1627821216,7/15/2022,Europe,T5,1638,4
18301015776,7/15/2022,Europe,T5,2906,15
33468586800,7/15/2022,Europe,T5,427,15
3227129640,7/15/2022,Europe,T5,2296,13
15633156528,7/15/2022,Europe,T5,2912,7
2922376032,7/15/2022,Europe,T5,588,11
12360233616,7/15/2022,Europe,T5,2987,3
2946445272,7/15/2022,Europe,T5,2367,5
9196177728,7/15/2022,Europe,T5,90,14
9396261000,7/15/2022,Europe,T5,1190,15
7688085552,7/15/2022,Europe,T5,271,11
2177834208,7/15/2022,Europe,T5,1457,11
1558452432,7/15/2022,Europe,T5,2745,4
83244762576,7/15/2022,Europe,T5,2571,11
18685136160,7/15/2022,Europe,T5,1760,13
27028151904,7/15/2022,Europe,T5,2919,5
10521467112,7/15/2022,Europe,T5,1020,15
11140231728,7/15/2022,Europe,T5,206,5
25185312144,7/15/2022,Europe,T5,2758,1
27546689736,7/15/2022,Europe,T5,246,8
2073040440,7/15/2022,Europe,T5,2453,8
2621819112,7/15/2022,Europe,T5,1717,9
4136206320,7/15/2022,Europe,T5,1206,10
10326197688,7/15/2022,Europe,T5,2042,3
61622808840,7/15/2022,Europe,T5,996,9
8409545592,7/15/2022,Europe,T5,179,2
115678125192,7/15/2022,Europe,T5,2534,9
37672680720,7/15/2022,Europe,T5,1806,1
104857458912,7/15/2022,Europe,T5,1547,2
7267182432,7/15/2022,Europe,T5,61,14
10250287008,7/15/2022,Europe,T5,815,13
4585745664,7/15/2022,Europe,T5,132,7
14154688032,7/15/2022,Europe,T5,2995,1
9449583624,7/15/2022,Europe,T5,2935,1
14206035744,7/15/2022,Europe,T5,1914,7
11770352088,7/15/2022,Europe,T5,2205,2
12186194496,7/15/2022,Europe,T5,60,4
46121847984,7/15/2022,Europe,T5,2575,2
31338520776,7/15/2022,Europe,T5,1025,14
5845862952,7/15/2022,Europe,T5,1820,7
305494200,7/15/2022,Europe,T5,2082,9
78072468048,7/15/2022,Europe,T5,101,1
12298887912,7/15/2022,Europe,T5,2430,1
7139060016,7/15/2022,Europe,T5,1530,11
5859440472,7/15/2022,Europe,T5,2211,11
2911514016,7/15/2022,Europe,T5,2372,8
47305067136,7/15/2022,Europe,T5,2508,6
2187338472,7/15/2022,Europe,T5,2449,6
4812366816,7/15/2022,Europe,T5,1421,13
4843348248,7/15/2022,Europe,T5,2864,2
7532684664,7/15/2022,Europe,T5,2020,9
817243272,7/15/2022,Europe,T5,1055,6
12499094616,7/15/2022,Europe,T5,2563,3
17021272800,7/15/2022,Europe,T5,1824,1
9292207824,7/15/2022,Europe,T5,2793,7
3845523960,7/16/2022,Europe,T5,1941,6
8407817544,7/16/2022,Europe,T5,1205,8
2195114688,7/16/2022,Europe,T5,426,6
6356624568,7/16/2022,Europe,T5,2248,3
1744587888,7/16/2022,Europe,T5,2798,12
367105406232,7/16/2022,Europe,T5,2251,6
21758222664,7/16/2022,Europe,T5,2184,7
2556400152,7/16/2022,Europe,T5,2046,15
20054490768,7/16/2022,Europe,T5,836,9
